Date,Open,High,Low,Close,Adj Close,Volume
5/13/2020,2865.86,2874.14,2793.15,2820,2820,6143130000
5/14/2020,2794.54,2852.8,2766.64,2852.5,2852.5,5641920000
5/15/2020,2829.95,2865.01,2816.78,2863.7,2863.7,5477040000
5/18/2020,2913.86,2968.09,2913.86,2953.91,2953.91,6364290000
5/19/2020,2948.59,2964.21,2922.35,2922.94,2922.94,4969330000
5/20/2020,2953.63,2980.29,2953.63,2971.61,2971.61,4992970000
5/21/2020,2969.95,2978.5,2938.57,2948.51,2948.51,4966940000
5/22/2020,2948.05,2956.76,2933.59,2955.45,2955.45,3952800000
5/26/2020,3004.08,3021.72,2988.17,2991.77,2991.77,5837060000
5/27/2020,3015.65,3036.25,2969.75,3036.13,3036.13,6371230000
5/28/2020,3046.61,3068.67,3023.4,3029.73,3029.73,5402670000
5/29/2020,3025.17,3049.17,2998.61,3044.31,3044.31,7275080000
6/1/2020,3038.78,3062.18,3031.54,3055.73,3055.73,4673410000
6/2/2020,3064.78,3081.07,3051.64,3080.82,3080.82,5187230000
6/3/2020,3098.9,3130.94,3098.9,3122.87,3122.87,5989560000
6/4/2020,3111.56,3128.91,3090.41,3112.35,3112.35,6428130000
6/5/2020,3163.84,3211.72,3163.84,3193.93,3193.93,8617590000
6/8/2020,3199.92,3233.13,3196,3232.39,3232.39,8437380000
6/9/2020,3213.32,3222.71,3193.11,3207.18,3207.18,6382620000
6/10/2020,3213.42,3223.27,3181.49,3190.14,3190.14,6570840000
6/11/2020,3123.53,3123.53,2999.49,3002.1,3002.1,7018890000
6/12/2020,3071.04,3088.42,2984.47,3041.31,3041.31,5832250000
6/15/2020,2993.76,3079.76,2965.66,3066.59,3066.59,5740660000
6/16/2020,3131,3153.45,3076.06,3124.74,3124.74,5829240000
6/17/2020,3136.13,3141.16,3108.03,3113.49,3113.49,4549390000
6/18/2020,3101.64,3120,3093.51,3115.34,3115.34,4429030000
6/19/2020,3140.29,3155.53,3083.11,3097.74,3097.74,8327780000
6/22/2020,3094.42,3120.92,3079.39,3117.86,3117.86,4665380000
6/23/2020,3138.7,3154.9,3127.12,3131.29,3131.29,4704830000
6/24/2020,3114.4,3115.01,3032.13,3050.33,3050.33,5587200000
6/25/2020,3046.6,3086.25,3024.01,3083.76,3083.76,4815420000
6/26/2020,3073.2,3073.73,3004.63,3009.05,3009.05,8098120000
6/29/2020,3018.59,3053.89,2999.74,3053.24,3053.24,4462770000
6/30/2020,3050.2,3111.51,3047.83,3100.29,3100.29,4696280000
7/1/2020,3105.92,3128.44,3101.17,3115.86,3115.86,4443130000
7/2/2020,3143.64,3165.81,3124.52,3130.01,3130.01,4190830000
7/6/2020,3155.29,3182.59,3155.29,3179.72,3179.72,4736450000
7/7/2020,3166.44,3184.15,3142.93,3145.32,3145.32,4563700000
7/8/2020,3153.07,3171.8,3136.53,3169.94,3169.94,4927700000
7/9/2020,3176.17,3179.78,3115.7,3152.05,3152.05,4829020000
7/10/2020,3152.47,3186.82,3136.22,3185.04,3185.04,4515340000
7/13/2020,3205.08,3235.32,3149.43,3155.22,3155.22,4890780000
7/14/2020,3141.11,3200.95,3127.66,3197.52,3197.52,4476170000
7/15/2020,3225.98,3238.28,3200.76,3226.56,3226.56,4669760000
7/16/2020,3208.36,3220.39,3198.59,3215.57,3215.57,3961230000
7/17/2020,3224.21,3233.52,3205.65,3224.73,3224.73,3993830000
7/20/2020,3224.29,3258.61,3215.16,3251.84,3251.84,3971200000
7/21/2020,3268.52,3277.29,3247.77,3257.3,3257.3,4547960000
7/22/2020,3254.86,3279.32,3253.1,3276.02,3276.02,4255190000
7/23/2020,3271.64,3279.99,3222.66,3235.66,3235.66,4290460000
7/24/2020,3218.58,3227.26,3200.05,3215.63,3215.63,3894900000
7/27/2020,3219.84,3241.43,3214.25,3239.41,3239.41,3963910000
7/28/2020,3234.27,3243.72,3216.17,3218.44,3218.44,4027890000
7/29/2020,3227.22,3264.74,3227.22,3258.44,3258.44,4676300000
7/30/2020,3231.76,3250.92,3204.13,3246.22,3246.22,4254010000
7/31/2020,3270.45,3272.17,3220.26,3271.12,3271.12,5117260000
8/3/2020,3288.26,3302.73,3284.53,3294.61,3294.61,4643640000
8/4/2020,3289.92,3306.84,3286.37,3306.51,3306.51,4621670000
8/5/2020,3317.37,3330.77,3317.37,3327.77,3327.77,4732220000
8/6/2020,3323.17,3351.03,3318.14,3349.16,3349.16,4267490000
8/7/2020,3340.05,3352.54,3328.72,3351.28,3351.28,4104860000
8/10/2020,3356.04,3363.29,3335.44,3360.47,3360.47,4318570000
8/11/2020,3370.34,3381.01,3326.44,3333.69,3333.69,5087650000
8/12/2020,3355.46,3387.89,3355.46,3380.35,3380.35,3768560000
8/13/2020,3372.95,3387.24,3363.35,3373.43,3373.43,3648810000
8/14/2020,3368.66,3378.51,3361.64,3372.85,3372.85,3193400000
8/17/2020,3380.86,3387.59,3379.22,3381.99,3381.99,3671290000
8/18/2020,3387.04,3395.06,3370.15,3389.78,3389.78,3881310000
8/19/2020,3392.51,3399.54,3369.66,3374.85,3374.85,3884480000
8/20/2020,3360.48,3390.8,3354.69,3385.51,3385.51,3642850000
8/21/2020,3386.01,3399.96,3379.31,3397.16,3397.16,3705420000
8/24/2020,3418.09,3432.09,3413.13,3431.28,3431.28,3728690000
8/25/2020,3435.95,3444.21,3425.84,3443.62,3443.62,3619300000
8/26/2020,3449.97,3481.07,3444.15,3478.73,3478.73,3754360000
8/27/2020,3485.14,3501.38,3468.35,3484.55,3484.55,3929560000
8/28/2020,3494.69,3509.23,3484.32,3508.01,3508.01,3855880000
8/31/2020,3509.73,3514.77,3493.25,3500.31,3500.31,4342290000
9/1/2020,3507.44,3528.03,3494.6,3526.65,3526.65,4083110000
9/2/2020,3543.76,3588.11,3535.23,3580.84,3580.84,4285190000
9/3/2020,3564.74,3564.85,3427.41,3455.06,3455.06,4898680000
9/4/2020,3453.6,3479.15,3349.63,3426.96,3426.96,4431440000
9/8/2020,3371.88,3379.97,3329.27,3331.84,3331.84,4665600000
9/9/2020,3369.82,3424.77,3366.84,3398.96,3398.96,3920830000
9/10/2020,3412.56,3425.55,3329.25,3339.19,3339.19,4192250000
9/11/2020,3352.7,3368.95,3310.47,3340.97,3340.97,3704450000
9/14/2020,3363.56,3402.93,3363.56,3383.54,3383.54,3832130000
9/15/2020,3407.73,3419.48,3389.25,3401.2,3401.2,4051460000
9/16/2020,3411.23,3428.92,3384.45,3385.49,3385.49,4710030000
9/17/2020,3346.86,3375.17,3328.82,3357.01,3357.01,4371940000
9/18/2020,3357.38,3362.27,3292.4,3319.47,3319.47,7068700000
9/21/2020,3285.57,3285.57,3229.1,3281.06,3281.06,4828350000
9/22/2020,3295.75,3320.31,3270.95,3315.57,3315.57,3963300000
9/23/2020,3320.11,3323.35,3232.57,3236.92,3236.92,4364500000
9/24/2020,3226.14,3278.7,3209.45,3246.59,3246.59,4599470000
9/25/2020,3236.66,3306.88,3228.44,3298.46,3298.46,3792220000
9/28/2020,3333.9,3360.74,3332.91,3351.6,3351.6,3946060000
9/29/2020,3350.92,3357.92,3327.54,3335.47,3335.47,3651880000
9/30/2020,3341.21,3393.56,3340.47,3363,3363,4722530000
10/1/2020,3385.87,3397.18,3361.39,3380.8,3380.8,4070530000
10/2/2020,3338.94,3369.1,3323.69,3348.42,3348.42,3961550000
10/5/2020,3367.27,3409.57,3367.27,3408.6,3408.6,3686920000
10/6/2020,3408.74,3431.56,3354.54,3360.97,3360.97,4443380000
10/7/2020,3384.56,3426.26,3384.56,3419.44,3419.44,3807830000
10/8/2020,3434.28,3447.28,3428.15,3446.83,3446.83,3856190000
10/9/2020,3459.67,3482.34,3458.07,3477.14,3477.14,3939060000
10/12/2020,3500.02,3549.85,3499.61,3534.22,3534.22,3428970000
10/13/2020,3534.01,3534.01,3500.86,3511.93,3511.93,3605150000
10/14/2020,3515.47,3527.94,3480.55,3488.67,3488.67,3840630000
10/15/2020,3453.72,3489.08,3440.89,3483.34,3483.34,3717640000
10/16/2020,3493.5,3515.76,3480.45,3483.81,3483.81,4675890000
10/19/2020,3493.66,3502.42,3419.93,3426.92,3426.92,4086200000
10/20/2020,3439.38,3476.93,3435.65,3443.12,3443.12,3901260000
10/21/2020,3439.91,3464.86,3433.06,3435.56,3435.56,4097750000
10/22/2020,3438.5,3460.53,3415.34,3453.49,3453.49,4163630000
10/23/2020,3464.9,3466.46,3440.45,3465.39,3465.39,3646570000
10/26/2020,3441.42,3441.42,3364.86,3400.97,3400.97,3988080000
10/27/2020,3403.15,3409.51,3388.71,3390.68,3390.68,3946990000
10/28/2020,3342.48,3342.48,3268.89,3271.03,3271.03,5129860000
10/29/2020,3277.17,3341.05,3259.82,3310.11,3310.11,4903070000
10/30/2020,3293.59,3304.93,3233.94,3269.96,3269.96,4840450000
11/2/2020,3296.2,3330.14,3279.74,3310.24,3310.24,4310590000
11/3/2020,3336.25,3389.49,3336.25,3369.16,3369.16,4220070000
11/4/2020,3406.46,3486.25,3405.17,3443.44,3443.44,4783040000
11/5/2020,3485.74,3529.05,3485.74,3510.45,3510.45,4841190000
11/6/2020,3508.34,3521.58,3484.34,3509.44,3509.44,4833950000
11/9/2020,3583.04,3645.99,3547.48,3550.5,3550.5,8556610000
11/10/2020,3543.26,3557.22,3511.91,3545.53,3545.53,6024230000
11/11/2020,3563.22,3581.16,3557,3572.66,3572.66,4609970000
11/12/2020,3562.67,3569.02,3518.58,3537.01,3537.01,4890120000
11/13/2020,3552.57,3593.66,3552.57,3585.15,3585.15,4709670000
11/16/2020,3600.16,3628.51,3600.16,3626.91,3626.91,5281980000
11/17/2020,3610.31,3623.11,3588.68,3609.53,3609.53,4799570000
11/18/2020,3612.09,3619.09,3567.33,3567.79,3567.79,5274450000
11/19/2020,3559.41,3585.22,3543.84,3581.87,3581.87,4347200000
11/20/2020,3579.31,3581.23,3556.85,3557.54,3557.54,4218970000
11/23/2020,3566.82,3589.81,3552.77,3577.59,3577.59,5036290000
11/24/2020,3594.52,3642.31,3594.52,3635.41,3635.41,6267570000
11/25/2020,3635.5,3635.5,3617.76,3629.65,3629.65,4902560000
11/27/2020,3638.55,3644.31,3629.33,3638.35,3638.35,2778450000
11/30/2020,3634.18,3634.18,3594.39,3621.63,3621.63,6291400000
12/1/2020,3645.87,3678.45,3645.87,3662.45,3662.45,5403660000
12/2/2020,3653.78,3670.96,3644.84,3669.01,3669.01,5029620000
12/3/2020,3668.28,3682.73,3657.17,3666.72,3666.72,5091760000
12/4/2020,3670.94,3699.2,3670.94,3699.12,3699.12,5086370000
12/7/2020,3694.73,3697.41,3678.88,3691.96,3691.96,4788560000
12/8/2020,3683.05,3708.45,3678.83,3702.25,3702.25,4549670000
12/9/2020,3705.98,3712.39,3660.54,3672.82,3672.82,5209940000
12/10/2020,3659.13,3678.49,3645.18,3668.1,3668.1,4618240000
12/11/2020,3656.08,3665.91,3633.4,3663.46,3663.46,4367150000
12/14/2020,3675.27,3697.61,3645.84,3647.49,3647.49,4594920000
12/15/2020,3666.41,3695.29,3659.62,3694.62,3694.62,4360280000
12/16/2020,3696.25,3711.27,3688.57,3701.17,3701.17,4056950000
12/17/2020,3713.65,3725.12,3710.87,3722.48,3722.48,4184930000
12/18/2020,3722.39,3726.7,3685.84,3709.41,3709.41,7068340000
12/21/2020,3684.28,3702.9,3636.48,3694.92,3694.92,4732160000
12/22/2020,3698.08,3698.26,3676.16,3687.26,3687.26,4023940000
12/23/2020,3693.42,3711.24,3689.28,3690.01,3690.01,3772630000
12/24/2020,3694.03,3703.82,3689.32,3703.06,3703.06,1885090000
12/28/2020,3723.03,3740.51,3723.03,3735.36,3735.36,3527460000
12/29/2020,3750.01,3756.12,3723.31,3727.04,3727.04,3387030000
12/30/2020,3736.19,3744.63,3730.21,3732.04,3732.04,3145200000
12/31/2020,3733.27,3760.2,3726.88,3756.07,3756.07,3172510000
1/4/2021,3764.61,3769.99,3662.71,3700.65,3700.65,5006680000
1/5/2021,3698.02,3737.83,3695.07,3726.86,3726.86,4582620000
1/6/2021,3712.2,3783.04,3705.34,3748.14,3748.14,6049970000
1/7/2021,3764.71,3811.55,3764.71,3803.79,3803.79,5080870000
1/8/2021,3815.05,3826.69,3783.6,3824.68,3824.68,4764180000
1/11/2021,3803.14,3817.86,3789.02,3799.61,3799.61,4450500000
1/12/2021,3801.62,3810.78,3776.51,3801.19,3801.19,4977210000
1/13/2021,3802.23,3820.96,3791.5,3809.84,3809.84,4590420000
1/14/2021,3814.98,3823.6,3792.86,3795.54,3795.54,5180140000
1/15/2021,3788.73,3788.73,3749.62,3768.25,3768.25,5353060000
1/19/2021,3781.88,3804.53,3780.37,3798.91,3798.91,4982940000
1/20/2021,3816.22,3859.75,3816.22,3851.85,3851.85,4551790000
1/21/2021,3857.46,3861.45,3845.05,3853.07,3853.07,4484460000
1/22/2021,3844.24,3852.31,3830.41,3841.47,3841.47,5080430000
1/25/2021,3851.68,3859.23,3797.16,3855.36,3855.36,6955860000
1/26/2021,3862.96,3870.9,3847.78,3849.62,3849.62,6029090000
1/27/2021,3836.83,3836.83,3732.48,3750.77,3750.77,9878040000
1/28/2021,3755.75,3830.5,3755.75,3787.38,3787.38,6937960000
1/29/2021,3778.05,3778.05,3694.12,3714.24,3714.24,6612570000
2/1/2021,3731.17,3784.32,3725.62,3773.86,3773.86,5392870000
2/2/2021,3791.84,3843.09,3791.84,3826.31,3826.31,5495370000
2/3/2021,3840.27,3847.51,3816.68,3830.17,3830.17,4846900000
2/4/2021,3836.66,3872.42,3836.66,3871.74,3871.74,4856670000
2/5/2021,3878.3,3894.56,3874.93,3886.83,3886.83,4838580000
2/8/2021,3892.59,3915.77,3892.59,3915.59,3915.59,4635030000
2/9/2021,3910.49,3918.35,3902.64,3911.23,3911.23,4554610000
2/10/2021,3920.78,3931.5,3884.94,3909.88,3909.88,4815380000
2/11/2021,3916.4,3925.99,3890.39,3916.38,3916.38,4570080000
2/12/2021,3911.65,3937.23,3905.78,3934.83,3934.83,4119260000
2/16/2021,3939.61,3950.43,3923.85,3932.59,3932.59,5037360000
2/17/2021,3918.5,3933.61,3900.43,3931.33,3931.33,4718280000
2/18/2021,3915.86,3921.98,3885.03,3913.97,3913.97,4773430000
2/19/2021,3921.16,3930.41,3903.07,3906.71,3906.71,4823940000
2/22/2021,3885.55,3902.92,3874.71,3876.5,3876.5,5870190000
2/23/2021,3857.07,3895.98,3805.59,3881.37,3881.37,6280650000
2/24/2021,3873.71,3928.65,3859.6,3925.43,3925.43,5942350000
2/25/2021,3915.8,3925.02,3814.04,3829.34,3829.34,6513060000
2/26/2021,3839.66,3861.08,3789.54,3811.15,3811.15,6512950000
